Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GSM1379812,0.0390864341856402,0,0.135057809791238,0.311424849653981,0,0,0,0,0,0,0,0.101900538299775,0.101944592451929,0,0,0.236630302577313,0,0.0340347507548575,0.0399207222852658,0,0,0,0.612,0.0194987875635733,1.08906427654883
GSM1379813,0.124259741034446,0,0.0642563309815803,0.217929895818562,0,0,0,0,0.0800976085601647,0,0.0722713871187162,0.0454295141095956,0.165273551276416,0.00261764033678582,0.023596257679423,0.139402395571546,0,0,0.0648656775127646,0,0,0,0.971,-0.0401651220569773,1.10551468913522
GSM1379814,0.2013837858028,0,0.104990178006627,0.201348894921572,0,0.00938783337619207,0,0,0.113905342207901,0,0.0108021223126877,0.0947228480035519,0.108169654694772,0.0208473712768446,0.0153785185814357,0.0647481385088756,0,0,0.0543153123067405,0,0,0,0.928,-0.0262815360545137,1.1239239438795
GSM1379815,0.0901928996300315,0,0.0749982955799655,0.0429969239752868,0,0.0841939144564676,0.0079422732823621,0,0.00393343047957971,0,0.0291385922707628,0.000788493798027061,0.0072945923413798,0.265471538215252,0.0214458854224821,0.297136446592487,0,0,0.0518136666789345,0,0,0.0226530472769812,0,0.437529704537534,0.89961748003136
GSM1379816,0.14584009696695,0,0.0559986004697326,0.198075754443753,0,0,0,0,0.0966883725549948,0,0.0223844228715545,0.0432300299542999,0.175290878551288,0,0,0.165399196530581,0,0.0320195069229896,0.0650731407338569,0,0,0,0.994,-0.0557220179477006,1.10466742233937
GSM1379817,0.151616795338209,0,0.10783649974809,0.144857323726651,0,0.0475139306877986,0,0,0.0662706738431609,0,0.0524870386216809,0.0530544061145599,0.143229300196012,0.0357889915147241,0,0.13692576786755,0,0,0.0604192723415638,0,0,0,0.941,-0.0282113835774096,1.10290275456624
GSM1379818,0.145476659833474,0,0.0698226298937349,0.135729138366035,0,0,0,0,0.0849096166041398,0,0.0062992688504252,0.0539007940142114,0.189865380426189,0.0186940590779623,0,0.228259633144716,0,0,0.0670428197891123,0,0,0,0.651,0.014089636701748,1.07873316937664
GSM1379819,0.279642095714903,0,0.11159384831001,0.151287476534615,0,0.0523112520160461,0.00437878663468307,0,0.0219687160888253,0,0,0.075341749648452,0.0830202709285398,0,0.000316523170594973,0.145832053766696,0,0,0.0743072271866343,0,0,0,0.53,0.0299787891957004,1.10596203283465
GSM1379820,0,0,0.127193754560545,0.14299664300263,0,0.200402473660086,0,0,0,0,0,0.141110765807839,0.0967860873282375,0.0667320331513833,0,0.084710883468931,0,0.0417604499187126,0.0983069091016353,0,0,0,0.856,-0.0129523695651502,1.09721403289948
GSM1379821,0.0163428068090305,0,0.121715153907801,0.157853443976112,0,0.204725981945854,0,0,0,0,0.0471410459202812,0.127199423249876,0.0645809167247021,0.0210627030296773,0,0.15884088739115,0,0,0.0805376370455158,0,0,0,0.835,-0.0101757426304589,1.10715526239002
GSM1379822,0.237174734423266,0,0.079013509455708,0.201914488826456,0.00767366025153173,0,0,0,0.120886122247347,0,0.0415574633974607,0.0224434038833464,0.176120264011809,0.0127745372187979,0,0.0939350122950136,0,0.00501453638387889,0.00149226760538607,0,0,0,0.961,-0.0366750396431097,1.12811634527414
GSM1379823,0.206997472149251,0,0.0705725492874838,0.0884812831657004,0,0.100523138909743,0,0,0.0659223145235415,0,0.0572486119498392,0.0493387956521063,0.1086839401029,0.0152174387614565,0,0.124662477920697,0,0,0.112351977577282,0,0,0,0.953,-0.0327183164562617,1.10531441410263
GSM1379824,0.160972046356825,0,0.0979625832658709,0.0983695459924479,0,0.143702726822059,0,0,0,0,0.00793237032980249,0.0918090000396941,0.125913766342224,0.0017362227775634,0.0424874892180016,0.150344985948538,0,0,0.0787692629069737,0,0,0,0.404,0.045540675773284,1.07140388343813
GSM1379825,0.190098703372256,0,0.0703163086645193,0.212544341082041,0,0.034392398408653,0,0,0.0510929736983684,0,0,0.0751872462423594,0.10103789796109,0,0.0105581911930154,0.177354013353075,0,0.000247004836860071,0.0771709211877622,0,0,0,0.924,-0.0246064152199945,1.10481128803318
GSM1379826,0.259531528566064,0,0.0792087542803053,0.152786156383595,0,0.0871734456044032,0,0,0.0132008988714706,0,0.00200477987553406,0.0445384744060497,0.0905106468506309,0,0,0.15909351383107,0,0.0174411194852359,0.0945106818456414,0,0,0,0.274,0.0663179746985142,1.07413999618084
GSM1379827,0.111029412132082,0,0.124252257028132,0.0368960017542905,0,0.167989307126876,0,0,0,0,0.0240425102533326,0.127719928528905,0.120494141105326,0,0.0151012580179478,0.215920668706813,0,0,0.0564720786411906,0,8.24367051040056e-05,0,0.787,-0.003394086293169,1.09380775372794
GSM1379828,0,0,0.126236535574355,0.161841586991941,0,0.163178150351076,0,0.00986184077731636,0,0,0.0437526371921686,0.110168226502619,0.116295540302229,0.00916184735818204,0,0.162062537356251,0,0.0434609214597189,0.0539801761341432,0,0,0,0.936,-0.027540568203927,1.10404403806112
GSM1379829,0.174132079817619,0,0.067369150683328,0.222054490136442,0,0,0,0,0.072936809761944,0,0.0364578757933251,0.0246283405854811,0.116071386268387,0,0,0.187743032330867,0,0.0198011360960564,0.0788056985265509,0,0,0,0.896,-0.0188914462420097,1.09497953328051
GSM1379879,0.0840480646845368,0,0.10445144923781,0.0874015281209452,0,0.155132797205282,0,0,0,0,0.0135242042997014,0.0938703107801426,0.0913923217646818,0,0,0.181589446920372,0,0.0380717392946088,0.150518137691918,0,0,0,0.946,-0.0292992075813675,1.09012745858046
GSM1379916,0.066724106979696,0,0.0905570670211299,0.133138724128929,0,0.0396621098502902,0,0,0.0487488752224572,0,0.0656427155315285,0.0252188842156705,0.264056992926167,0.00587945364868535,0.00694297719778885,0.117977609130295,0,0.0093507672059439,0.126099716941419,0,0,0,0.931,-0.0268142313791036,1.08985993586606
GSM1379917,0.159225948221042,0,0.0836585701538142,0.0533676544672203,0,0.188932957537832,0,0,0,0,0.0860417854785444,0.0337281618342634,0.164314138475016,0.0261141442614565,0,0.112795874165833,0,0,0.0873310669077187,0,0.00448969849725944,0,0.895,-0.0187698269793861,1.09325643395243
GSM1379928,0.253556945110949,0,0.092328758334785,0.254407932294957,0,0.076413724204964,0.00568347700007386,0,0.0209978758242205,0,0.0144390014570016,0.0291752109796215,0.092034252947396,0,0,0.084805472896761,0,0.0092640662405156,0.0668932827087553,0,0,0,0.169,0.0875476356667968,1.07756293339485
GSM1379929,0.226076047478409,0,0.341466610040525,0.101571138264938,0,0.0647447991886664,0,0,0.0133082091595604,0,0.00601117862018732,0.0205319019565723,0.0652674042661982,0,0,0.0907458873015446,0,0.0140929701833062,0.0561838535400925,0,0,0,0.012,0.228944661557737,1.06037344662428
GSM1379930,0.0548642237123062,0,0.0778498685840021,0.0868005260896261,0,0.161656767449257,0,0,0,0,0.0260433341950049,0.102783480107412,0.100296168755638,0,0,0.238524901142476,0,0.00685018565894717,0.14343191291089,0,0.000898631394440963,0,0.642,0.016122814966228,1.07429331031403
GSM1379931,0.0224615966177204,0,0.113420790025103,0.205783076250092,0.00901248516040967,0.0856380107632072,0,0,0,0,0.0474716086829254,0.118430966505334,0.187772991712324,0.0512052424779309,0.0154800704850985,0.106463117023683,0,0,0.0348498475108144,0,0.00201019678535663,0,0.84,-0.0108060726472924,1.10462268929572
GSM1379932,0,0,0.129780162350503,0.106152432015956,0,0.248551627319716,0,0,0.0164196135283154,0,0.0701223020551568,0.101469520421742,0.0515579948507518,0,0,0.212323656194975,0,0.0504967463557279,0.00725875399176575,0,0.00586719091539022,0,0.911,-0.0224459969685748,1.1099810165146
GSM1379933,0.226345176253336,0,0.0855705903494742,0.103026909615404,0,0.107235953359145,0,0,0.00632502299485811,0,0.00403811918610994,0.0148804965865848,0.123174409367762,0,0,0.172950962394194,0,0.0145977551813233,0.0823115016770921,0,0,0.0595431030347163,0.136,0.0951232400925484,1.05495428429516
GSM1379934,0,0,0.148249337154378,0.0883991285635539,0,0.268615746409055,0,0,0,0,0.0131951259800439,0.144723215118648,0.105302215546631,0,0,0.173823749355356,0,0.00932368323725756,0.0483677986350776,0,0,0,0.872,-0.0153674922582395,1.10561795841316
GSM1379935,0.180362495397148,0,0.108965689396841,0.257406105984546,0,0,0,0,0.0907273339544463,0,0.0240361943022639,0.0504020525374204,0.141977129659715,0,0,0.112859347414957,0,0.00240152662215735,0.0308621247305053,0,0,0,0.965,-0.0385728966033653,1.12481070788054
GSM1379936,0.147507569057269,0,0.0730322273048872,0.216294883443614,0,0,0.000541834601492435,0,0.0230565702506051,0,0,0.0750163819339191,0.137029813822827,0.00113432348437709,0.0045383492232299,0.090084602531854,0,0.0330065095850575,0.198756934760867,0,0,0,0.886,-0.0170142849296399,1.09454238656223
GSM1379937,0,0,0.119873006906364,0.123726363498548,0,0.209059225603003,0,0.00429781353029067,0,0,0.0518669046568577,0.120657100029797,0.153946883526725,0.035713547760892,0,0.083279555994881,0,0.0342974496428326,0.0632821488498106,0,0,0,0.884,-0.0166759514928946,1.10257756634869
GSM1379938,0.274598768750757,0,0.0702538403478832,0.0512560063855662,0,0.15460159408234,0,0,0,0,0.0019955252375045,0.0560571405237676,0.00204895153667209,0.110313463957607,0.010293775553176,0.21213663502951,0,0,0.0547863774183091,0,0,0.00165792117690804,0.224,0.0753991443072335,1.07381451011733
GSM1379939,0.135926082100231,0,0.105354743601067,0.028007663506523,0,0.143524922594395,0,0,0.0485488937229028,0,0.0415551963463048,0.0891102070447162,0.200308114516148,0.0408018732449172,0,0.0834795618004475,0,0,0.0833827415223481,0,0,0,0.954,-0.0330370565261747,1.10163644461064
GSM1379940,0.00179464730618268,0,0.107311387202769,0.167350394936526,0,0.15941617640544,0,0.0118204364921738,0,0,0,0.150350055757067,0.128583245912233,0,0,0.19445171799237,0,0.0437040665515378,0.0352178714437009,0,0,0,0.91,-0.0218131051275887,1.10507567598344
GSM1379941,0.229675585302145,0,0.0871382890258931,0.136261499534708,0,0.104732580028585,0,0,0.0399654192938585,0,0,0.0170977233175067,0.0917027815098703,0,0,0.231086784719564,0,0,0.0623393372678688,0,0,0,0.548,0.0274999524290926,1.08685255422802
GSM1379942,0.234896398089551,0,0.0895004417591915,0.143761207453234,0,0.0347655942159013,0,0,0.100885136152045,0,0.058658745959289,0.0413607554140283,0.125973827525,0.00831848532614586,0,0.0992180273365721,0,0,0.0626613807690405,0,0,0,0.916,-0.0233911026179182,1.1168201995595
GSM1379943,0.180576674936618,0,0.0637616253917603,0.151372631721317,0,0,0,0,0.0766525981286386,0,0.00389250269490271,0.0584265704384493,0.203744454681593,0,0,0.158728449904645,0,0,0.102844492102075,0,0,0,0.833,-0.0100431069758823,1.09180800679444
GSM1379944,0.113579413881409,0,0.159438446747082,0.163637059796185,0.057934976878808,0,0,0,0,0,0,0.0839120267761983,0.143059494450727,0,0,0.236674712025645,0,0.00957722023865617,0.0227405801459324,0,0.00944606905935725,0,0.634,0.0168448878399776,1.0909704898656
GSM1379945,0,0,0.125313291961583,0.113439992377115,0,0.161969626946133,0,0.0199181749478824,0,0,0.0342078772233529,0.134360076331546,0.194517236698109,0,0,0.124352605497633,0,0.0284796384827824,0.0634414795338632,0,0,0,0.886,-0.0171537713025162,1.10065585774785
GSM1379946,0.244907049526445,0,0.363670350518317,0.0726981534795836,0,0,0,0,0.0114577475631314,0,0,0.0452440376152142,0.0541918880994925,0,0.0695665808059369,0.0858519491523886,0,0,0.0145857133879282,0.0378265298515625,0,0,0.003,0.255375577234712,1.06085003435946
GSM1379947,0.209823518130489,0,0.0553105587709954,0.187032386536114,0.0235014643686934,0,0,0,0.0666432836284351,0,0,0.0597982857873047,0.121166764121759,0,0,0.17639198975385,0,0.000724960436993848,0.0996067884653653,0,0,0,0.935,-0.0273521467177341,1.10314074900789
GSM1379948,0.152264821244539,0,0.0985539226937483,0.178635496048118,0.00181572886519632,0.000919003747880293,0,0,0,0,0,0.0511875161193346,0.0882699262225191,0.0402700617446954,0.056780390503798,0.128982139237582,0,0,0.202320993572589,0,0,0,0.626,0.0179063063474791,1.07981822510268
GSM1379949,0.00873552916885638,0,0.140382224075716,0.113954696956771,0,0.167691883711346,0,0,0,0,0.00139881806768267,0.141876512596116,0.099105559845475,0,0.0107684391615589,0.196689757705112,0,0,0.114538362306671,0,0.00485821640469387,0,0.703,0.00654728012681077,1.08692710695362
GSM1379950,0.23692150968011,0,0.134460219289387,0.0942604970443401,0,0.0810123167464078,0,0,0,0,0.0346338882592343,0.0367951487991177,0.0637080196236178,0,0.0140630084761775,0.172038346396023,0,0,0.132107045685585,0,0,0,0.0639999999999999,0.134585019199675,1.04751599861489
GSM1379951,0.304930063107226,0,0.0925861695187598,0.124196629855418,0,0.0370995261341619,0,0,0.0420500273499423,0,0,0.0342363395489505,0.144704408194312,0,0.0188186598951607,0.110973259281467,0,0,0.0904049171146026,0,0,0,0.29,0.0629582569278097,1.08779696488706
GSM1379952,0.123880934698532,0,0.0262316048928555,0.111553158017497,0,0.144255008614142,0,0,0.00731601742684536,0,0.0365315760404069,0,0.0951544323767347,0,0.00160127926318885,0.385230360631378,0,0,0.0682456280384195,0,0,0,0.022,0.187776772787405,1.00840048533879
GSM1379953,0.272136855246767,0,0.144417783531434,0.0883205422839623,0,0,0,0,0.0264197006531456,0,0,0.0436701626548345,0.0822858939295473,0,0,0.186227424458887,0,0.00345314455832406,0.153068492683098,0,0,0,0.314,0.059048432273466,1.0930812063357
GSM1379954,0,0,0.0981947035415123,0.0781873777759148,0,0.212346222339711,0,0,0,0,0.0115533192829993,0.127754251948343,0.0744596023780713,0.0274370185010524,0,0.192495827762984,0,0.0100962302916778,0.167475446177734,0,0,0,0.806,-0.00627368193837207,1.08678060216052
GSM1379955,0.0742485341895245,0,0.0396940491290053,0.0487513922293924,0,0.0926245227727314,0,0,0.0893897650153716,0,0.0706224498927396,0.0414152228326204,0.173121872993742,0,0,0.23502273345718,0,0,0.135109457487694,0,0,0,0.953,-0.0328074599305742,1.08754931630133
GSM1379956,0.253747768858108,0,0.08955041576256,0.104827483812549,0,0.0224757614475733,0,0,0.0661832607630172,0,0,0.0904430458607927,0.131940945095291,0,0,0.141412683160144,0,0,0.0994186352399643,0,0,0,0.604,0.0205523857411523,1.09723096420682
GSM1379957,0.229402847735296,0,0.114663391596134,0.133990970758435,0,0.0414426842255198,0,0,0.0614338261709617,0,0,0.0665777118359568,0.0788383982611612,0,0,0.166487308573102,0,0,0.107162860843434,0,0,0,0.625,0.017967374784814,1.09678948603371
GSM1379958,0.150067651032304,0,0.143108806297155,0.153698514665911,0,0.062615997930582,0,0,0,0,0,0.0913141238091475,0.154631144863617,0.0394637574511061,0,0.161843532795267,0,0.00222815232297173,0.0410283188319384,0,0,0,0.73,0.0034117791173802,1.0981207926318
GSM1379959,0.239143665436077,0,0.0534786239271203,0.146277924701573,0,0.0159894056048115,0,0,0.0730409048350118,0,0,0.0398481966096625,0.090090153220415,0,0,0.200340749490487,0,0.010709003646338,0.131081372528504,0,0,0,0.746,0.00112860997743775,1.09153864006302
GSM1379960,0.0930859546107699,0,0.0939154723896185,0.180976198854724,0,0,0,0,0.0604020605447885,0,0.0403937228940469,0.0785368604283353,0.183258557391655,0.0591255439660897,0,0.0706079131540646,0,0,0.139697715765907,0,0,0,0.956,-0.0350266146884932,1.09970690672043
GSM1379963,0.129371378116182,0,0.123673469160583,0.0717363718328426,0.00367338841864787,0.0646772061379429,0,0,0,0,0,0.0717841674974944,0.135289270724861,0,0.0237453976628102,0.315368850274794,0,0,0.0536522923663782,0,0.00702820780746381,0,0.31,0.059893401676714,1.06619506400754
GSM1379964,0.138246386904441,0,0.0974269685958664,0.00183549465067423,0,0.165321079012821,0,0.018669703037418,0,0,0,0.119121960164531,0.107140518877376,0.0330536262723039,0,0.159180427591281,0,0.0228603309488552,0.137143503944433,0,0,0,0.918,-0.023891498377196,1.09192665956881
GSM1379992,0.173642479027778,0,0.068685849483033,0.140156529384296,0,0.170793501634063,0.0357885562255768,0,0,0,0.0793469604591451,0,0.114259832053208,0,0.00294780742081525,0.133077640219792,0,0.0182986823982914,0.0630021616940022,0,0,0,0.142,0.0941911274882784,1.04958329080615
GSM1379993,0.151483079110525,0,0.368936449893926,0.118431514418618,0.00508866765403669,0,0,0,0.0211313900851574,0,0,0.0185068467443562,0.0553881215638838,0,0,0.129126849230673,0,0.00985072162942073,0.122056359669404,0,0,0,0.001,0.333949811097547,0.987080332684014
GSM1379994,0.175056375358654,0,0.335303297142482,0.131116197423677,0,0.0258183938090528,0,0,0.0178364626505894,0,0,0.0651005050190018,0.0649683657775117,0.00852309818547968,0,0.0846568378575889,0,0.00445990015546613,0.0871605666204963,0,0,0,0.051,0.144871625979487,1.09521079119789
GSM1379995,0.210717607405491,0,0.110715565340472,0.0811943057604674,0,0.167773786306811,0,0,0.0608766962100224,0,0.00089823534232992,0.0768373005628702,0.0736212674801295,0.00974839490017529,0.0150239277298242,0.0944441666187452,0,0,0.0981487463426612,0,0,0,0.793,-0.0039431491549488,1.10490611306216
GSM1379996,0.0641011361725213,0,0.207311816066587,0.0479163114932061,0,0.103788597177113,0.0195467793943772,0,0,0,0.0355075668464699,0,0.0790380111373825,0.111767478687315,0.0591323246921048,0.190667511296806,0.0249899945717524,0.0195696350562552,0.0324675132041277,0,0.00419532420398121,0,0.001,0.383348457448742,0.925010133731918
GSM1379997,0.25300467400276,0,0.130495680498898,0.152521610109686,0,0.00966637843151491,0.0111345251227781,0,0.046357027244775,0,0,0.0578376600619094,0.0828508791322919,0,0.00186439310524502,0.12541742423318,0,0,0.128849748056961,0,0,0,0.143,0.0939858783940187,1.07159554826073
GSM1379998,0.0411583102317361,0,0.103194558535427,0.232480563704982,0,0.0732313295949042,0,0,0,0,0.0168746870077509,0.109747741394026,0.137506999298139,0,0.0177103696775003,0.203417023921409,0,0,0.0646784166341252,0,0,0,0.74,0.00214374553164521,1.09136425166126
GSM1379999,0.192655482531684,0,0.0946368431831782,0.101050717548152,0,0.15311372765701,0,0,0,0,0.0670406553292545,0.0597569574209198,0.0772807672587539,0,0.00844883679834798,0.235551179490919,0,0.00517633677921091,3.73788006326153e-05,0,0.00525111720193696,0,0.788,-0.0034753226565269,1.10383334449872
GSM1380000,0.255330599640938,0,0.132846282210288,0.161215872354646,0,0,0.00170139475263543,0,0.0227578480040922,0,0,0.0399137361309247,0.101706247132487,0,0,0.177088950250709,0,0.0144984630621665,0.0929406064611126,0,0,0,0.498,0.0342042245237631,1.09728574531875
GSM1380001,0.148039141237023,0,0.0931905789278725,0.0855038192031204,0,0.23791888634721,0,0.0131669318603194,0,0,0.0192408080532152,0.107501198692145,0.121951438886254,0.0305653784625805,0.012459317762296,0.100407779683027,0,0,0.0289114719053801,0,0.00114324897955634,0,0.76,-0.00119009743765402,1.10007568280163
GSM1380002,0.0528223482452686,0,0.111936938098736,0.154157994236348,0,0.176498450690552,0,0,0,0,0.0273895946797549,0.160680379250147,0.0578446492714984,0.03827296124553,0.00372502929944315,0.107895268479294,0,0,0.103533019379316,0,0,0.00524336712411199,0.761,-0.00139262786149205,1.10774168815404
GSM1380003,0.228515876135023,0,0.166846936877598,0.0806814504964611,0,0.132169912242068,0,0,0,0,0.0511046165196933,0.0514216190040012,0.101484676302083,0.0205053809096052,0,0.0966984233983902,0,0.0262106666101981,0.0443604415048787,0,0,0,0.419,0.0436781501881082,1.09884613090566
GSM1380004,0.211325244164837,0,0.0625867850162632,0.163354647420403,0,0.00186758294242442,0,0,0.0666416546041728,0,0,0.0810256715374732,0.13144573566688,0,0.000885117548553151,0.146392353457212,0,0.0274919955116271,0.106983212130153,0,0,0,0.937,-0.027615414547895,1.1028159499456
GSM1380005,0.182539864514978,0,0.0867695752935415,0.052503522673074,0,0.0978576932899197,0,0,0.0847477594545458,0,0.0674344155719102,0.0363379649741855,0.0554607639801373,0,0.00284297119870769,0.181605340085504,0,0.0482041275238085,0.103696001439688,0,0,0,0.914,-0.0229221241131018,1.09379064447297
GSM1380006,0,0,0.0827122521021433,0.134149995733615,0,0.23708304336536,0,0.0175851818916051,0,0,0.0873215709252577,0.100879800432514,0.0803291626715144,0.0188519517495456,0,0.139632153370959,0,0.0288111174588552,0.0726437702986301,0,0,0,0.966,-0.0387009574449027,1.11694133898696
GSM1380007,0.202119427745659,0,0.0794949883145622,0.106414454299317,0,0.0924000765007875,0,0,0.0331523383591853,0,0,0.0759861942605758,0.13304604703615,0,0,0.233798422807224,0,0,0.0435880506765395,0,0,0,0.946,-0.029349327813191,1.10670312024874
GSM1380009,0.224959750088175,0,0.0823644842076986,0.137681596121009,0.0292658773453528,0,0,0,0.103040405626395,0,0.0565606512818772,0.0430977743228926,0.165994690256666,0.0106469949921942,0,0.0609508188275422,0,0.0287028800672581,0.0567340768629388,0,0,0,0.991,-0.0482879987799458,1.12257639076632
GSM1380016,0.101166127885042,0,0.128443554775096,0.0631842185528767,0,0.179245888510529,0,0.00954092936166842,0.045461121364652,0,0.0539962172897266,0.101898241081877,0.171780094262415,0.0458309929394732,0,0.0807537398992821,0,0,0.0178521775557815,0,0,0.000846696521580314,0.898,-0.0194240092660948,1.10744564356464
GSM1380017,0.0302995771766675,0,0.113637976493857,0.19975662158443,0,0.134354203494654,0,0,0,0,0.0207321104043308,0.0860322642080248,0.0869224425300669,0.0303972842778363,0,0.152195911520579,0,0.0365032822031936,0.10916832610636,0,0,0,0.909,-0.0216316621344039,1.09305277035243
GSM1380018,0.184597299321855,0,0.124813928385767,0.0680479959196933,0,0.0747846146072676,0,0,0,0,0.0181407879727896,0.043345151880177,0.0370730269327866,0.0674496389313089,0.0130345812537384,0.230620699810942,0,0,0.137937550786803,0,0.00015472419687185,0,0.097,0.110056267481746,1.04781116436306
GSM1380019,0.106209037718034,0,0.135122604869112,0.12109696308424,0,0.136501320525424,0,0,0,0,0.0890180614391234,0.0447875810420139,0.0568461633735556,0.00596603293330025,0,0.214885336121089,0,0.0600781888472843,0.0122564667499193,0,0.0172322432969031,0,0.915,-0.0230662140535577,1.10180800631229
GSM1380020,0.177014772396639,0,0.0964683329499752,0.222301018012642,0,0.118213850242766,0,0,0,0,0,0.0686402457291688,0.129973534148816,0.00715074955975059,0.00346700000615739,0.124785932686829,0,0,0.051984564267255,0,0,0,0.744,0.00155684627418584,1.10108455385452
GSM1380022,0.046900948897767,0,0.116455444499405,0.22016362980195,0,0.0934223771102444,0,0,0.00169347806348396,0,0.00401433154064613,0.130983362169976,0.106313271455833,0.0439471251698844,0.0223942170287363,0.106530196104659,0,0,0.107181618157415,0,0,0,0.691,0.00813487990164664,1.09153484360917
GSM1380023,0.117989414162254,0,0.0234842547240493,0.100282384748343,0,0.0630601024122865,0,0,0.0591979622569341,0,0.0446134198385049,0.0107126474573978,0.164143625956173,0,0.046397331701344,0.19598416052921,0,0.110359513735636,0.0637751824778685,0,0,0,0.744,0.00168094906686923,1.07352841439546
GSM1380024,0.16985428271243,0,0.061710871875662,0.195834370077722,0.0161041708308312,0.0250537560442371,0,0,0.0476039664302473,0,0.0130444013048526,0.0596237568468249,0.11857438495623,0,0,0.184189807312182,0,0,0.10840623160878,0,0,0,0.949,-0.0301793741543919,1.09946877921019
GSM1380025,0.0579064481123637,0,0.128105788078859,0.0973006058588185,0,0.196249305495264,0,0,0,0,0.000433832818487822,0.1315763663311,0.0247020892800726,0,0,0.220838611274919,0,0,0.142886952750117,0,0,0,0.666,0.012256653877778,1.08691912269696
GSM1380026,0.190416890836183,0,0.0700752473791999,0.125260064264232,0,0.0482244743029995,0,0,0.0759228332489595,0,0.013892431194557,0.072834695283385,0.145496494092099,0.0390383039365225,0,0.109800247042404,0,0,0.10903831841946,0,0,0,0.955,-0.0334704221760813,1.10261296829406
GSM1380028,0.217043361685021,0,0.294198360172309,0.0971399723719313,0,0.0402583500975751,0,0,0.0351661806462352,0,0,0.0791344512824325,0.098513271635702,0.0098155209955143,0.00337759468603056,0.0701614413024982,0,0,0.055191495124751,0,0,0,0.111,0.104470592366042,1.11273447572186
GSM1380029,0.112348969023955,0,0.0586859668917784,0.120088177555285,0,0,0,0,0.116324087948979,0,0,0.062486885734589,0.181287977624621,0,0.00414592345826482,0.181497947579416,0,0.0206073703841012,0.142526693799011,0,0,0,0.929,-0.0264563522745642,1.08573219649713
GSM1380030,0.00997671015321878,0,0.102185527792086,0.123557804509637,0,0.179954321497146,0,0.0171225959941387,0.0460323699458302,0,0.0583724124349932,0.109234108935255,0.128927265538014,0,0,0.170447682952377,0,0,0.054189200247304,0,0,0,0.886,-0.017211122525752,1.1032914063743
GSM1380031,0.103021483609482,0,0.121822345918105,0.118193867610432,0.0195877448731691,0.0155455407295309,0,0.0473915593073321,0,0,0.0110314978411716,0.177349083307161,0.118951836267305,0.00693617023719036,0,0.210247796155489,0,0,0.0380824141029134,0,0.011838660040719,0,0.894,-0.0185681972178875,1.1132325447118
